,name,price,deskripsi,isi_deksripsi
1059,Trosyd 1% Cream 20 g,Rp115.500 - Rp166.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Infeksi kulit yang disebabkan oleh jamur yang sensitif**Tioconazole 1%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Oleskan krim dan pijat pada bagian kulit yang terinfeksi dan sekitarnya 1-2 x sehari. Lama terapi : Tinea Versikolor 7 hari, Tinea Pedis berat khususnya Hiperkeratotik khronis : 6 minggu, Infeksi Dermatofit lainnya, Kandidiasis, Eritrasma : 2-4 minggu**Krim dioleskan pada bagian kulit yang terinfeksi**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 1 Tube. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Jangan digunakan pada mata**Hipersensitif terhadap imidazol**Iritasi lokal**Obat Keras (Merah)**Tube 20 G X 1**Pfizer**BPOM: DKL8519800729A1"
1060,Tuderm N Cream 5 g,Rp9.400 - Rp15.700,Deskripsi**Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**Betamethasone valerate 0.1%, dan neomycin sulphate 0.5%**Obat Keras (Merah)**Dus, Tube @ 5 gram**Meprofarm**BPOM: DKL0015614929A1"
1061,Vaslone Cream 5 g,Rp42.400 - Rp45.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"VASLONE CREAM dalah obat yang digunakan untuk mengobati penyakit kulit yang disebabkan oleh jamur dan disertai radang. Vaslon mengandung hydrocortisone. PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**untuk mengobati penyakit kulit yang di sebabkan oleh jamur dan di sertai radang**Per gram : Miconazole nitrate 20 mg, Hydrocortisone 10 mg**2 kali sehari**di oleskan pada bagian yang sakit**HARUS DENGAN RESEP DOKTER. - tidak di gunakan pada area mata - tidak boleh di balut - di gunakan paling lama 7 hari Kategori Kehamilan : C**hipersensitif, herpes zoster, herpes simplex**erupsi makulo papular, paraesthesia, sensasi kulit terbakar, rasa gatal, kulit kering, hipopigmentasi, dermatitis perioral**Obat Keras (Merah)**Dus, Tube @ 5 gram**Pharos**BPOM: DKL1121635129A1"
1062,Virugon 5 g,Rp13.000 - Rp20.000,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Herbal**Duse, Tube 5 gram**Konimex**BPOM: TR172706501"
1063,ZolaGel 2% Cream 5 g,Rp5.400 - Rp7.100,Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Infeksi kuku dan kulit karena dermatofita, kandida atau jamur lain dan bakteri gram positif**Miconazole nitrate 2%**Oleskan 2 kali sehari**Hindari kontak mata langsung, hamil trimester 1**Hipersensitif**Sensasi rasa terbakar, maserasi, dermatitis alergik**Obat Bebas Terbatas (Biru)**Tube 5 G X 1**Global Multi Pharmalab**BPOM: DTL9910705729A1"
1064,Zolacort Cream 5 g,Rp30.100 - Rp34.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**Anti Jamur, anti Bakteri, anti Pruritus, anti Alergi & anti Inflamasi topikal**Per g krim : Miconazole nitrate 20 mg, Hydrocortisone 10 mg**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Gunakan 1-2 kali sehari**HARUS DENGAN RESEP DOKTER. Hindari kontak mata, penggunaan pada wajah perlu dibatasi selama 7 hari. Hamil, laktasi**Infeksi TBC pada kulit, herpes simpleks, vaksinia, semua bentuk varisela**Sensitivitas lokal. Hentikan penggunaan jika terjadi iritasi, rasa terbakar dan maserasi kulit**Obat Keras (Merah)**Tube 5 G X 1**Global Multi Pharmalab**BPOM: DKL0410707429A1"
1065,Zoloral 2% Cream 10 g,Rp26.100 - Rp34.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZOLORAL merupakan obat krim untuk kulit yang mengandung ketokonazol. Ketoconazole termasuk antifungi (antijamur) dengan spektrum luas. Obat ini digunakan untuk tinea korporis (kurap), tinea cruris (ruam merah di bagian paha dalam, area kelamin, dan bokong), tinea manus, tinea pedis (kutu air), tinea versicolor (panu), kandidiasis kulit. Ketoconazole bekerja dengan menghambat pertumbuhan in vitro dari jamur dengan mengubah permeabilitas membran sel, merusak sintesis ergosterol yang merupakan komponen vital pada membran sel jamur.**Tinea korporis (kurap), tinea cruris (ruam merah di bagian paha dalam, area kelamin, dan bokong), tinea manus (ruam merah di tangan), tinea pedis (kutu air), tinea versicolor (panu), kandidiasis kulit.**Ketoconazole 2%**Tinea korporis, tinea manus, tinea pedis, kandidiasis kutis : oleskan sehari 1 kali pada kulit yang terinfeksi. Tinea Cruris, Tinea Versicolor (panu) : oleskan 1 kali sehari selama 2 minggu.**Oleskan ke bagian yang terinfeksi jamur**Hipersensitif terhadap ketoconazole. Tidak untuk digunakan pada mata. Kategori Kehamilan : Kategori C: Mungkin berisiko. Obat digunakan dengan hati-hati apabila besarnya manfaat yang diperoleh melebihi besarnya risiko terhadap janin. Penelitian pada hewan uji menunjukkan risiko terhadap janin dan belum terdapat penelitian langsung terhadap wanita hamil.**Hipersensitif terhadap ketoconazole.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Iritasi, rasa panas pada kulit**Obat Bebas Terbatas (Biru)**Dus, Tube @ 10 g**Ikapharmindo**BPOM: DTL9309307429A1"
1066,Zoloral SS Shampo 80 ml,Rp54.500 - Rp77.500,Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Terapi & pencegahan Pitiriasis Versikolor, Dermatitis Seboroik & Pitiriasis Kapitis**Per-mL : Ketoconazole 20 mg**Pitiriasis versikolor : gunakan 1 x sehari selama 5 hari, dermatitis seboroik & pitiriasis kapitis (ketombe) : gunakan 2 x seminggu selama 2-4 minggu**Jangan digunakan dahulu hingga paling cepat 2 minggu sesudah pengobatan jangka panjang dengan kortikosteroid**Wanita hamil dan menyusui**Iritasi**Obat Bebas Terbatas (Biru)**Botol 20 mg/ml x 80 ml.**Ikapharmindo**BPOM: DTL0009315441A1"
1067,Thrombophob Gel 20 g,Rp60.600 - Rp83.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"THROMBOPHOB GEL merupakan sediaan topikal berbentuk gel yang mengandung Sodium Heparin. Heparin merupakan suatu antikoagulan yang dapat mencegah terbentuknya gumpalan-gumpalan dalam darah dan membantu memcahkan pembekuan darah yang telah terbentuk. Obat ini digunakan untuk flebitis superfisial, penyempitan pembuluh vena, cedera karena olahraga dan kecelakaan.**Obat ini digunakan untuk flebitis superfisial, penyempitan pembuluh vena, cedera karena olahraga dan kecelakaan.**Setiap 100 gram mengandung 20.000 IU Sodium Heparin.**2-3 kali sehari dioleskan tipis pada kulit.**Dioleskan pada area yang sakit**Tidak boleh dioleskan pada luka terbuka**Luka terbuka, ulkus mukosa kulit.**Reaksi alergi**Obat Bebas Terbatas (Biru)**Dus, Tube @ 20 g**Tunggal Idaman Abdi**BPOM: DTL8526103028A1"
1068,Carmed 10% Krim 40 g,Rp38.700 - Rp43.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CARMED 10% KRIM 40 G mengandung zat aktif urea 10% dan digunakan untuk mengobati masalah Hiperkeratosis, kekeringan pada iktiosis dan kondisi sejenis yang ditandai oleh kulit kering, kasar, dan bersisik. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Iktiosis dan kulit kering, hiperkeratosis, kulit bersisik (pada psoriasis, dermatitis atopik)**Mengandung Zat Aktif Urea 10%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 2 x sehari oleskan tipis**Dioleskan tipis tipis pada bagian yang kering, bersisik atau kulit bermasalah**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 1 Tube. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Hindari kontak dengan mata, kulit yang terluka, kulit yang meradang, kulit muda, membran mukosa, fisura. Jauhkan dari jangkauan anak kecil. Hentikan penggunaan apabila terjadi iritasi.**Hipersensitifitas terhadap komponen obat.**Sedikit perih pada kulit.**Obat Keras (Merah)**Dus, Tube @ 40 g**Surya Dermato Medica Laboratories**BPOM: DKL8928601429A1"
1069,Scabimite 5% Cream 30 g,Rp94.600 - Rp121.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"SCABIMITE CREAM adalah obat topikal yang mengandung Permethrin yang digunakan untuk mengobati infeksi kulit skabies yang disebabkan oleh Tungau (mite) Sarcoptes scabiei. Permethrin merupakan obat golongan Pyrethrin yang bekerja dengan cara membunuh tungai beserta telurnya. SCABIMITE CREAM digunakan dengan cara mengoleskan cream keseluruh tubuh termasuk wajah, leher, kulit kepala dan telinga. Setelah 8-24 jam, obat dibilas dengan cara dicuci menggunakan sabun. Pengobatan dapat diulangi setelah 1 minggu. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Scabies**Permethrin 5%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Sekali pemakaian pada malam hari. Oleskan secara merata pada seluruh permukaan kulit dari kepala sampai ke jari-jari kaki, terutama daerah belakang telinga, lipatan bokong dan sela-sela jari. Biarkan selama 8-12 jam, lalu cuci sampai bersih pada keesokan harinya. Jika selama pemakaian tidak sengaja tercuci, cream harus dioleskan kembali.**Oleskan cream keseluruh tubuh termasuk wajah, leher, kulit kepala dan telinga. Hindari kontak dengan mata. Setelah 8-24 jam, obat dibilas dengan cara dicuci menggunakan sabun. Pengobatan dapat diulangi setelah 1 minggu.**HARUS DENGAN RESEP DOKTER. Hati-hati menggunakan obat ini untuk bayi < 2 bulan, wanita hamil, dan ibu menyusui. Hindari penggunaan pada mata.**Hipersensitif terhadap pyrethroid atau pyrethrin sintetik**Rasa seperti terbakar dan tersengat yang ringan yang bersifat sementara, gatal, eritema, ruam kulit**Obat Keras (Merah)**Dus, Tube @ 30 g**Galenium**BPOM: DKL9427801529A1"
1070,Carmed 20% Krim 40 g,Rp58.200 - Rp64.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CARMED 20% KRIM 40 G mengandung zat aktif Urea. Urea termasuk dalam golongan keratolitik yang dapat melembabkan kulit yang kering dan bersisik dengan menghaluskan/menghancurkan zat keratin pada lapisan kulit teratas. Selain itu, Urea juga dapat mengatasi masalah pada kuku seperti kuku tumbuh ke dalam, menghilangkan jaringan yang mati pada kulit yang terluka, membantu penyembuhan luka, dan membantu kulit menyimpan lebih banyak air di dalamnya. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Iktiosis dan kulit kering, hiperkeratosis, kulit bersisik (pada psoriasis, dermatitis atopik).**Mengandung Zat Aktif Urea 20%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 2 x sehari oleskan tipis**Oleskan tipis pada bagian kulit yang diinginkan**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 1 Tube. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Hindari kontak dengan mata, kulit yang terluka, kulit yang meradang, kulit muda, membran mukosa, fisura**Hipersensitif**Rasa pedih, iritasi**Obat Keras (Merah)**Dus, Tube @ 40 g**Surya Dermato Medica Laboratories**BPOM: DKL9828601429B1"
1071,Dermatix Ultra Gel 5 g,Rp126.400 - Rp154.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"DERMATIX ULTRA merupakan produk perawatan bekas luka yang mengandung Vitamin C Ester yang teruji secara klinis mampu pudarkan bekas luka hingga 80%.**Penanganan keloid & jaringan parut hipertrofi yang disebabkan tindakan bedah umum, luka traumatik, & luka bakar.**Cyclic and polymeric siloxanes, dan Vitamin C ester.**Gunakan Dermatix 2x sehari (pagi & sore) selama minimal 2 bulan. Lebih lama digunakan lebih baik hasilnya.**Pastikan luka sudah sembuh dan kering atau jahitan sudah dibuka sebelum menggunakan Dermatix. Oleskan Dermatix pada luka atau bekas jahitan yang sudah kering.**Hanya untuk penggunaan luar. Hentikan pemakaian apabila terjadi iritasi. Jauhkan dari jangkauan anak-anak. Simpan pada suhu dibawah 25 C.**Alat Kesehatan & Medis Habis Pakai**Dus, Tube @ 5 gram**Transfarma Medica Indah**Kemenkes RI: AKD21603810607"
1072,Regrou Forte 5% Solution 30 ml,Rp139.100 - Rp168.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"REGROU FORTE SOLUTION merupakan cairan yang mengandung Minoxidil. Obat ini digunakan untuk perawatan alopecia androgenic/ pattern hair loss, yaitu rambut rontok yang mempengaruhi bagian atas dan depan kulit kepala. Obat ini merupakan vasodilator yang bekerja meningkatkan aliran darah kutaneous dan merangsang folikel rambut. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Alopesia androgenetika**Minoxidil 5%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Oleskan 1 mL 2 kali sehari**Oleskan pada kulit kepala yang telah dikeringkan sebelumnya sesuai dosis yang dianjurkan dokter.**HARUS DENGAN RESEP DOKTER. Hindari kontak dengan kulit yang terkelupas, mata, dan membran mukosa**Hamil, laktasi**Eritema, hipertrikosis, iritasi mata, otitis eksterma, gatal, reaksi alergi, pusing**Obat Keras (Merah)**Dus, Botol @ 30 ml**Surya Dermato Medica Laboratories**BPOM: DKL0028602241B1"
1073,Callusol 10 ml,Rp33.700 - Rp40.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CALLUSOL merupakan larutan yang mengandung asam salisilat, asam laktat, dan polidocanol. Obat ini digunakan untuk mata ikan, kulit yang mengeras , kutil dan kalus (kapalan).**Mata ikan, kulit yang mengeras , kutil dan kalus (kapalan).**Asam salisilat 0.2 g, asam laktat 0.05 g, polidocanol 0.02 g.**Sesuai kebutuhan**Callusol dituangkan ke kapas/kasa, dtempelkan di bagian yang dibutuhkan selama semalam**Callusol sebaiknya tidak digunakan pada bayi dan penderita dengan gangguan ginjal. Selama masa menyusui, callusol tidak boleh digunakan pada payudara. Hanya digunakan pada kulit bagian luar. Bila timbul iritasi pada kulit, terapi harus dihentikan. Jangan sampai terkena mata atau selaput lendir, bila hal ini terjadi cucilah mata dan selaput lendir dengan air. Simpan pada suhu dibawah 30 C.**hipersensitivitas**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis.**Obat Bebas (Hijau)**Dus, 10 Botol @ 10 ml**Fahrenheit**BPOM: DBL0831528141A1"
1074,ThromboGel Gel 10 g,Rp45.400 - Rp57.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"THROMBOGEL GEL merupakan sediaan topikal berbentuk gel yang mengandung zat aktif Sodium Heparin. Heparin merupakan suatu antikoagulan yang dapat mencegah terbentuknya gumpalan-gumpalan dalam darah dan membantu memcahkan pembekuan darah yang telah terbentuk. Obat ini digunakan unutk mengatasi memar, mencegah pembekuan darah, flebitis superfisial, penyempitan pembuluh vena, cedera karena olahraga dan kecelakaan.**Flebitis superfisial, penyempitan pembuluh vena, cedera karena olahraga dan kecelakaan.**Setiap 100 gram mengandung 20.000 IU Sodium Heparin.**2-3 kali sehari dioleskan tipis pada kulit.**Dioleskan pada area yang sakit**Tidak boleh dioleskan pada luka terbuka**Luka terbuka, ulkus mukosa kulit.**Reaksi alergi**Obat Bebas Terbatas (Biru)**Dus, Tube @ 10 G**Tunggal Idaman Abdi**BPOM: DTL0526110928A1"
1075,Thrombophob Ointment 15 g,Rp53.000 - Rp57.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"THROMBOPHOB OINTMENT merupakan salep dengan kandungan zat aktif Heparin Sodium dan Asam Nikotinat Bezylester. Heparin merupakan suatu antikoagulan yang dapat mencegah terbentuknya gumpalan-gumpalan dalam darah dan membantu memcahkan pembekuan darah yang telah terbentuk. Obat ini digunakan unutk mengatasi memar, trombosis permukaan, tromboflebitis, kaku kedinginan, koreng kaki, radang selaput dada (pleuritis), kejang betis, tendovaginitis, bisul, menghilangkan haematomata, mencegah dan mengobati radang pembuluh balik setelah penyuntikan intravena dan infiltrat setelah injeksi paravenous, pencegahan ulkus dekubital dan perawatan setelah amputasi.**Digunakan untuk phlebitis permukaan, penyumbatan pembuluh balik (vena) yang berlebihan, cedera saat berolahraga dan kecelakaan.**Setiap 100 gram mengandung 5000 IU Sodium Heparin, 0.25 gram Asam Nikotinat Bezylester.**2-3 kali sehari dioleskan tipis pada kulit. Dapat juga dioleskan pada sepotong kain kasa lalu ditempelkan pada bagian yang sakit. Jangan digososk atau diurut pada trombosis dan trombophlebitis.**Dioleskan pada area yang sakit**Tidak boleh dioleskan pada luka terbuka**Hipersensitif terhadap komponen obat**Reaksi alergi**Obat Bebas Terbatas (Biru)**Dus, Tube @ 15 G**Tunggal Idaman Abdi**BPOM: DTL7226108930A1"
1076,Ceradan Ceramide-Dominant Skin Barrier Cream 30 g,Rp137.900 - Rp230.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CERADAN CERAMIDE-DOMINANT SKIN BARRIER CREAM adalah pelembab dominan ceramide yang diformulasikan secara ilmiah dalam rasio 3:1:1 lipid kulit esensial (ceramide, kolesterol, asam lemak bebas). Secara klinis terbukti membangun kembali penghalang pelindung kulit, mengurangi gejala dan insiden suar. Cocok untuk kulit yang rentan eksim, kulit kering dan sensitif.**Mengurangi rasa gatal dan untuk kulit kering**Water, Hydrogenated Polydecene, Butylene Glycol, Cyclopentasiloxane, Behenyl Alcohol, Hydroxypropyl Bispalmitamide MEA (Ceramide), Cetyl Alcohol, Glycerin, Simmondsia Chinensis (Jojoba) Seed Oil, PEG-60 Glyceryl Isostearate, Glyceryl Stearate, Linoleic Acid, Cholesterol, Pentylene Glycol, Beeswax, Squalane, Trideceth-12, Sodium Lauroyl Lactylate, Sorbitan Stearate, Dimethicone, PEG-6, PEG-32, Phenoxyethanol, Carbomer, Xanthan Gum, Ethylhexylglycerin, Tocopherol, Sodium Hydroxide**Oleskan dua kali sehari untuk semua daerah kulit termasuk wajah**Gunakan secara teratur untuk membangun kembali fungsi penghalang kulit**Produk Konsumen**Tube, 30 Gram**Kebayoran Pharma**BPOM: NA 43110103222"
1077,Emla 5% Cream 5 gr,Rp68.000 - Rp69.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"EMLA CREAM merupakan obat dengan kandungan Lidocaine 2.5% dan Prilocaine 2.5%. Obat ini digunakan untuk anestesi topikal untuk analgesik lokal pada kulit yang normal. Lidocaine merupakan obat anti nyeri dengan cara memblokir pelepasan ion natrium pada saraf sehingga tidak terjadi rasa sakit. Prilocaine bekerja sebagai anestesi lokal yang bekerja dengan ion natrium yang diperlukan pada pergerakan otot sehingga otot menjadi rileks dan proses pemulihan menjadi cepat. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Anestesi topikal pada kulit yang berhubungan dengan penggunaan jarum suntik prosedur pembedahan superfisisal.**Lidocaine 2.5%, Prilocaine 2.5%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Oleskan 1,5 g/10cm2**Oleskan pada lapisan yang tebal dan gunakan secara tipis**HARUS DENGAN RESEP DOKTER. Penggunaan pada luka terbuka (selain tukak pada tungkai); dermatitis atopik; penggunaan pada mukosa genital pada anak atau seputar mata; gangguan membran timpani; sblm injeksi imunisasi dengan vaksin hidup secra intrakutan; anak <3 bln**Methhemoglobinemia kongenital atau idiopatik. Bayi prematur (lahir sblm kehamilan 37 minggu).**Reaksi lokal ringan : kepucatan, eritema, dan edema. Jarang : reaksi alergi/ syok anafilaktik, methemoglobinemia**Obat Keras (Merah)**Dus, Tube @ 5 gram**AstraZeneca**BPOM: DKI1909500229A1"
1078,Lanakeloid-E Cream 10 g,Rp165.900 - Rp200.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"LANAKELOID-E CREAM merupakan obat dengan kandungan Centella Asiatica Phytosome, Vit.E dalma bentuk krim. Obat ini digunakan untuk membantu proses penyembuhan luka bakar ringan**Membantu proses penyembuhan luka bakar ringan**Centella Asiatica Phytosome 1 %, vit.E 0.2 %**1-2 kali sehari**Oleskan tipis pada bagian yang sakit**Hentikan pemakaian bila terjadi reaksi alergi. Simpan pada suhu 30 C pada tempat kering dan terlindung dari cahaya matahari**Hipersensitif**Iritasi**Produk Konsumen**Tube @ 10 g**Pertiwi Agung (Landson)**BPOM: QD051705251"
1079,Regrou Hair Restorer 30 ml,Rp83.100 - Rp100.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"REGROU HAIR RESTORER merupakan cairan yang mengandung Minoxidil. Obat ini digunakan untuk perawatan alopecia androgenic/ pattern hair loss, yaitu rambut rontok yang mempengaruhi bagian atas dan depan kulit kepala. Obat ini merupakan vasodilator yang bekerja meningkatkan aliran darah kutaneous dan merangsang folikel rambut. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**Kebotakan androgenetika (Androgenetica Alopecia)**Minoxidil 2 %**2 x per hari, masing-masing 1 ml**Teteskan atau semprotkan pada area yang ingin ditumbuhi rambut sebanyak 1 ml. Lakukan 2 kali per hari. Jangan gunakan lebih dari 2 ml per hari, atau sesuai dengan anjuran dokter. Cuci tangan setelah penggunaan. Dalam penggunaan rutin, pertumbuhan rambut terjadi setelah penggunaan 4 bulan keatas.**- Berhenti penggunaan apabila mengalami reaksi alergi (hipersensitif). - Hindari penggunaan pada area mata, hidung, mulut atau membran mukosa. - Jangan menggunakan lebih dari yang dianjurkan atau sesuai resep dokter. - Hati hati penggunaan pada pasien atopic, wanita hamil, dan anak dibawah umur 12 tahun.**Hipersensitif terhadap Minoxidil, Propylene Glycol, atau Alcohol**Iritasi lokal, kulit kering, eritema, gatal, rasa panas pada kulit. Jarang terjadi pusing, iritasi mata, infeksi telinga dan gangguan penglihatan.**Obat Keras (Merah)**Dus, Botol @ 30 ml**Surya Dermato Medica Laboratories**BPOM: DKL9228602241A1"
1080,Vitaquin Cream 15 gr,Rp67.100 - Rp86.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"VITAQUIN CREAM merupakan krim wajah yang mengandung hydroquinone. Krim ini digunakan untuk memutihkan wajah dan menghilangkan bekas jerawat, flek, dan warna kehitaman lain di wajah. Hydroquinone memutihkan kulit wajah dengan cara menghambat enzim yang bertanggung jawab pada proses konversi tirosin menjadi dihidroksifenilalanin sehingga produksi melanin berkurang dan jaringan kulit yang terbentuk menjadi lebih cerah. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.**Mengurangi hiperpigmentasi**Hydroquinone 5%**PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Oleskan 1 x sehari**oleskan pada wajah**Obat Wajib Apotek, Obat ini dapat dibeli dan diserahkan apoteker tanpa resep dengan maksimum 1 Tube. Pembelian melebihi batas ini WAJIB RESEP DOKTER. Hindari kontak dengan mata**Penderita yang hipersensitif terhadap hydroquinone, Oxybenzene, dan Octyldimethyl-PABA**Iritasi kulit**Obat Keras (Merah)**Dus, Tube @ 15 gram**Surya Dermato Medica Laboratories**BPOM: DKL8328600929A1"
