,name,price,deskripsi,isi_deksripsi
239,Herba Mojo 60 Kapsul,Rp271.600 - Rp338.700,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memelihara daya tahan tubuh dan stamina pria.**Herbal**Dus, Botol @ 60 ml**Deltomed Laboratories**BPOM: TR182322231"
240,Herbacure Naturex P 40 Kapsul,Rp197.000,Komposisi**Golongan Produk**Manufaktur**No. Registrasi,"Pasak Bumi, Purwoceng, Cabe Jawa**Herbal**Natural Product**BPOM: TR043332061"
241,Herbacure Naturic 40 Kapsul,Rp93.800,Komposisi**Golongan Produk**Manufaktur**No. Registrasi,"Ekstrak Daun Salam, Daun Sereh, Kumis Kucing**Herbal**Natural Product**BPOM: TR053347731"
242,Herbamojo 30 Kapsul,Rp160.500 - Rp185.000,Deskripsi**Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"HERBAMOJO adalah formulasi herbal berkualitas untuk meningkatkan stamina pria, dengan 7 ekstrak herbal yang berkhasiat untuk meningkatkan energi, imun, dan performa secara optimal.**Membantu memelihara stamina pria**Herbal**Botol @ 30 Kapsul**Deltomed Laboratories**BPOM: TR182322231"
243,Herbapoten 10 Tablet,Rp95.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Herbapoten Tablet merupakan suplemen yang digunakan untuk membantu memelihara stamina pria.**Membantu memelihara stamina pria.**DLBS5055, Ekstrak Eurycoma longifolia (Tongkat Ali) 200 mg**setiap hari 1 kali 1 kaplet selama 14 hari.**Sesudah makan**-**-**-**Herbal**Dus, 3 strip @ 10 kaplet**Dexa Medica**BPOM: TR192530591"
244,Himalaya Kapikachhu 60 Kapsul,Rp372.400 - Rp416.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kapikacchu secara klinis efektif pada perbaikan parameter penting sperma Hasil Study Klinis menunjukan bahwa, -Meningkatkan jumlah sperma secara signifikan setelah 3 bulan terapi dari 8.31 x 10,000/ml menjadi 56.2 x 10,000/ml -Meningkatkan pergerakan sperma sebesar 40% setelah pasca terapi -Serta peningkatan level dopamine yg melepaskan Hormone Testosterone sehingga berperan pada perbaikan kualitas dan kuantitas sperma serta performa pada pria**Perbaikan kualitas dan kuantitas sperma**Ekstrak Mucuna Pruriens 250 mg**2 kali sehari 1 kapsul selama 3 bulan**Herbal**Botol @ 60 kapsul**The Himalaya Drug Company**BPOM: TI204359471"
245,Himalaya Tentex Royal 10 Kapsul,Rp160.000 - Rp210.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Tentex secara klinis efektif pada Disfungsi Ereksi dari berbagai etiologi (penyakit kardiovaskular, disfungsi endotel dan diabetes). Study Klinis di Singapore Mens Clinic menunjukan Peningkatkan Kadar Testosteron & Score IIEF (International Index of Erectile Function) dalam memperbaiki aliran darah ke jaringan organ sehingga memperbaiki ereksi dan performa dalam periode selama 6 minggu Profil Keamanan : Non Hormonal dan Aman, dimana Tidak Ada Resiko 1. Priapisme 2. Kebutaan 3. Fibrosis**Membantu memelihara stamina pria**Tribulus Terrestris 100 mg, Asteracantha Longifolia 145 mg, Prunus Amigdalus 126 mg, Blepharis Edulis 115 mg, Crocus Sativus 14 mg**1 kali sehari 2 kapsul satu jam sebelum tidur selama 6 sampai 12 minggu**Herbal**Dus, blister @ 10 kapsul**HIMALAYA**BPOM: TI204359681"
246,Kobellon 20 Kapsul,Rp161.200 - Rp225.200,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Herbal**Dus, 2 Blister @ 10 Kapsul**Marion Sam**BPOM: TI124346961"
247,Konilife Fertilive 30 Kapsul,Rp168.000 - Rp188.700,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,KONILIFE FERTILIVE merupakan obat tradisional dengan kandungan ekstrak akar Ashwagandha efektif membantu memelihara stamina pria**Withania somnifera (Ashwagandha) radix extract**2 x sehari 1 kapsul**Herbal**Botol @ 30 Kapsul**Konimex**BPOM: TR212346461
248,Konilife Prosmeto 30 Kaplet,Rp103.300 - Rp163.100,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Konilife Prosmeto bermanfaat untuk membantu memelihara kesehatan prostat**Saw palmetto extract 25 mg, Lycopene 7,5 mg, Selenium 100 mcg, Vitamin E 100 mg**2 kali sehari 1 kapsul**Vitamin & Suplemen**Botol Isi 30 Kapsul**Konimex**BPOM: SD071330311"
249,Kratingdaeng Energy Drink 150ml,Rp4.100 - Rp11.000,Indikasi Umum**Komposisi**Golongan Produk**Manufaktur**No. Registrasi,"Membantu menyegarkan tubuh pada saat bekerja keras atau berolahraga.**Taurine 1000 mg, Cafein 50 mg, Inositol 50 mg, Vitamin B3 18 mg, Provitamin B5 6 mg, Vitamin B6 2 mg, Vitamin B12 4 mcg, Gula, Glucose, Citric Acid, Sodium Bicarbonate, Flavour, Sodium Benzoate, Tartrazine C.L.19140, Ponceau 4R C.L 16255, Sucralose.**Vitamin & Suplemen**Asia Health Energy Beverages**BPOM: SL031600091"
250,Kuku Bima Rasa Anggur 4.6 G,Rp900 - Rp2.600,Komposisi**Golongan Produk**Manufaktur,"Ginseng Extract, Royal Jelly, Honey, Taurine, Caffein, Vit B3 B6 B12, Aspartame, Cyclamate, Acesulfame, Sodium Bicarbonat, Citric Acid, Flavour, Carmoisin Cl, Brilliant Blue Cl**Produk Konsumen**Sido Muncul"
251,Kuku Bima TL 20 Kaplet,Rp30.400 - Rp49.100,Komposisi**Golongan Produk**Manufaktur,"Radix, Kaempferiae Rhizoma, Zingiberis Rhizoma, Phyllanthi Herba, Zingiberis Aromaticae Rhizoma, Bahan-Bahan Lain**Produk Konsumen**Sido Muncul"
252,Kumis Kucing 500 mg 60 Kaplet,Rp47.300 - Rp67.900,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu menjaga kesehatan prostat dan melancarkan buang air seni**Orthosiphonis folium action**3-4 kaplet 3 kali sehari**Sesudah makan**Herbal**Dus, botol @ 60 kaplet**None**BPOM: TR042538951"
253,Natrol Maca Extract 60 Kapsul,Rp227.500 - Rp407.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu meningkatkan gairah seksual dan fertilitas, membantu menyeimbangkan hormon, membantu mengatasi impoten pada pria**Maca extract, Gelatin, Maltodextrin, Water, Silica, Magnesium Stearate.**1 x sehari 1 kapsul**Sesudah makan**Konsultasikan pada ahli gizi dan kesehatan Anda untuk penggunaan lebih intens dalam kondisi medis tertentu, sedang mengonsumsi obat tertentu, dan sedang hamil atau menyusui**-**-**Herbal**Botol Isi 60 Kapsul**Natural Nutrindo**BPOM: TI094339391"
254,Nature's Health Cougar 12 Tablet,Rp240.000,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Memelihara memelihara stamina pria**Cola Acuminata, Saw Palmetto, Avena Sativa, Horny Goat Weed, Panax Ginseng, Siberian Ginseng, Urtica Dioica, Muira Puama, Erythroxylum Catuaba**1-2 tablet perhari**Herbal**Dus, 1 Blister @ 12 tablet**Radiant Sentral Nutrindo**BPOM: TI054515281"
255,Nature's Plus Ultra Virile Actin 60 Tablet,Rp722.000 - Rp1.000.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplemen Herbal dengan multivitamin, mineral, dan kofaktor pemberi energi yang dapat membantu memelihara keseharan dan stamina pria dewasa.**Membantu memelihara kesehatan dan membantu memelihara stamina pria dewasa.**Vit E 200 iu, Vit B6 5mg, Zinc 50mg, Eleuthero 100mg, Bee Pollen 75mg, Saw Palmetto 60mg, Brazillian Muira Puama 50mg, L-Histidine 50mg, L-Phenylalanine 50mg, St.John wort 50mg, Royal Jelly 25mg, L-Carnitine 25mg, Pacific Oyster Extract 10mg, Coenzyme Q 10 2500mcg**2 tablet per hari**Sesudah makan**Simpan dalam tempat tertutup rapat, Hindari dari jangkauan anak-anak**Vitamin & Suplemen**Botol @ 60 tablet**Radiant Sentral Nutrindo**BPOM: SI054517451"
256,Nature's Pride Saw Palmetto 30 Kapsul,Rp268.500 - Rp335.300,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Membantu memelihara kesehatan prostat.**Herbal**Botol plastik @ 30 Kapsul Lunak**Golden Coral Corporindo**BPOM: TR162392521
257,Neo Hormoviton Greng Rasa Anggur 4 g 6 Sachet,Rp6.900 - Rp15.400,Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Manufaktur,"Suplemen kesehatan untuk stamina pria**L-arginine 500 mg, extrak yohimbe 100 mg, ekstrak gingseng 125 mg, vitamin B1 12.5 mg, vitamin B6 5 mg, vitamin B12 5 mcg, royal jelly 2 mg**1 kali sehari 1 sachet**Penyakit KV, hati dan ginjal**Fenilketonuria atau kadar fenilalanin darah tinggi**Gelisah, mual, muntah, ruam kulit, insomnia**Herbal**Tempo Scan Pacific"
258,Neo Hormoviton Larutan 150 ml,Rp4.000 - Rp6.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Suplemen kesehatan untuk stamina pria**L-arginine 500 mg, extrak yohimbe 100 mg, ekstrak gingseng 10 mg, royal jelly 2 mg, vitamin B1 12.5 mg, vitamin B6 5 mg, vitamin B12 5 mcg**Maksimal 2 kali sehari 1 botol**Setelah makan**Hati-hati untuk penderita penyakit kardiovaskular, penyakit hati dan ginjal**hipersensitiv**jarang terjadi dapat menyebabkan kecemasan, mual, muntah, ruam kulit dan insomnia.**Vitamin & Suplemen**Botol @ 150 ml**Tempo Scan Pacific**BPOM: SD101640181"
259,Nutrimax Male Formula Rx 30 Tablet,Rp385.000 - Rp766.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX MALE FORMULA RX merupakan suplemen untuk membantu memelihara kesehatan pria**Membantu memelihara kesehatan pria**Tiap tablet mengandung : Ptychopetalum olacoides cortex (Muira Puama Extract) 75 mg, Tribulus terrestris Fructus Extract 200 mg, Epimidium sagittatum Extract 250 mg, Cordyceps sinensis Extract 200 mg, Korean Panax Ginseng Extract 50 mg, Eurycoma Longifilia Extract 50 mg**1-2 tablet per hari**Dikonsumsi setelah makan**Hati-hati penggunaan pada penderita hipertensi atau diabetes. Simpan di bawah suhu 30 derajat Celcius. Jauhkan dari jangkauan anak-anak**Herbal**Botol @ 30 Tablet**Suryaprana Nutrisindo**BPOM: TR212518381"
260,Nutrimax Stamina X 30 Tablet,Rp464.800 - Rp697.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"NUTRIMAX STAMINA X merupakan kombinasi berbagai jenis herbal. Diperkaya dengan Horny Goat Weed, Macapure, dan Wild Yam untuk membantu memelihara vitalitas pria**Membantu memelihara vitalitas prIa**Tiap tablet mengandung : Tribulus terrestris extract 257.5 mg, Schisandra (Schisandra chinensis) berry fructus extract 100 mg, Muira puama (Ptychopetalum olacoides) cortex extract 100 mg, Stinging nettle (Urtica dioica) radix extract 150 mg, Gotu kola (Centella asiatica) herba extract 30 mg, Panax ginseng radix extract 75 mg, Damiana (Turnera diffusa) folium extract 50 mg, Saw palmetto berry extract (Serenoa repens) 50 mg, Ginkgo biloba extract 30 mg, Horny goat weed (Epimedium sagittatum) extract 100 mg, Wild yam radix extract (Dioscorea opposita) 50 mg, Maca pure radix (Lepidium meyenii) extract 50 mg**1-2 tablet per hari**Diminum setelah makan**Tidak dianjurkan bagi anak-anak, wanita hamil dan ibu menyusui**Herbal**Botol @ 30 Tablet**Suryaprana Nutrisindo**BPOM: TR202515841"
261,Ohimen Rasa Apel 5 Sachet,Rp341.700 - Rp461.800,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Produk Konsumen**Box @ 5 Sachet**None**BPOM: MD 869031617523
262,Pasak Bumi Plus 50 Kapsul,Rp49.700 - Rp74.500,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Herbal**Dus, Botol @ 50 Kapsul**None**BPOM: TR103322461"
263,Pasopati 15 Kapsul,Rp52.300 - Rp84.800,Golongan Produk**Manufaktur**No. Registrasi,Herbal**Herbal Nusantara**BPOM: TR143381131
264,Penafit 2 Kapsul,Rp24.900 - Rp35.600,Komposisi**Golongan Produk**Manufaktur,"Eurycomae Radix (Akar Pasak Bumi), Piperis Nigri Fructus (Lada Hitam), Retrofracit Fructus (Cabe Jawa/Tonikum)**Herbal**SARI PUSAKA"
265,Plusfortil 20 Kapsul,Rp475.800 - Rp477.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Plusfortil merupakan suplemen kesehatan yang membantu memenuhi kebutuhan gizi mikro sebagai suplemen penunjang kesehatan pada pria.**Membantu memenuhi kebutuhan mikronutrien untuk membantu kesehatan pria.**Vitamin E 72 mg, Asam folat 800 mcg, Zinc 25 mg, selenium 60 mcg, Keonzim Q10 15 mg, L-karnitin 440 mg, L-arginin 250 mg, Glutation 80 mg**2 kapsul 1 kali sehari.**Dapat dikonsumsi dengan makanan atau sesudah makan.**Vitamin & Suplemen**Dus, 3 Blister @ 20 kapsul**Abbott**BPOM: SI184309881"
266,Plusfortil 60 Kapsul,Rp1.432.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Plusfortil merupakan suplemen kesehatan yang membantu memenuhi kebutuhan gizi mikro sebagai suplemen penunjang kesehatan pada pria.**Membantu memenuhi kebutuhan mikronutrien untuk membantu kesehatan pria.**Vitamin E 72 mg, Asam folat 800 mcg, Zinc 25 mg, selenium 60 mcg, Keonzim Q10 15 mg, L-karnitin 440 mg, L-arginin 250 mg, Glutation 80 mg**2 kapsul 1 kali sehari.**Dapat dikonsumsi dengan makanan atau sesudah makan.**Vitamin & Suplemen**Dus, 3 Blister @ 20 Kapsul**Abbott**BPOM: SI184309881"
267,Sea-Quill Maxtion 60 Kapsul,Rp693.000 - Rp1.573.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Sea-Quill Maxtion dapat meningkatkan potensi seksual pada pria dan wanita, mengatasi impotensi, menurunkan tekanan darah diastol arteri tanpa mempengaruhi denyut nadi, memacu pemakaian glukosa dari aliran darah, membantu mengurangi gangguan akibat menopause pada wanita, membantu menjaga ketenangan pikiran, mengurangi stres, mengurangi gelisah dan memperbaiki respon terhadap stres.**Membantu memelihara stamina.**Echinacea 250 mg, Zn picolinate 15 mg, Bee propolis 120 mg, Selenium 25 mcg.**2 kapsul setiap hari.**Sesudah makan**Herbal**Botol @ 60 Kapsul**Abad Dua Satu Makmur**BPOM: TI104342211"
268,Srongpas Gingseng 2 Kapsul,Rp1.600 - Rp3.000,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memelihara kesehatan pria dan membantu meredakan sakit otot pinggang, pegal-pegal dan linu.**Pasak Bumi, Tapak Liman, Cabe Jawa, Lempuyang Gajah, Panax Ginseng**2 x sehari 1 kapsul**Herbal**Dus, 20 Strip @ 2 Kapsul**Deltomed Laboratories**BPOM: TR132372241E"
269,Starfer 90 Kapsul,Rp1.416.400 - Rp1.566.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"STARFER merupakan suplemen makanan dengan kandungan Pygeum Africanum, Zinc sulfate, Piridoxine, Folic Acid, Ascorbic Acid, Cyanocobalamin, Frustose, Sodium selenite, Arginine, Carnitine, Vitamin E. Kandungan vitamin dan antioksidan pada produk ini membantu melindungi sel-sel dari kerusakan akibat radikal bebas sehingga dapat memelihara kesehatan fungsi prostat pada pria.**Suplemen makanan yang digunakan untuk membantu memelihara kesehatan fungsi prostat.**Pygeum Africanum 100 mg, Zinc sulfate 20 mg, Piridoxine 1 mg, Folic Acid 100 mcg, Ascorbic Acid 30 mg, Cyanocobalamin 0,5 mg, Frustose 104 mg, Sodium selenite 0,02 mg, Arginine 50 mg, Carnitine 40 mg, Vitamin E 5 mg, Bahan tambahan (Selulosa mikrokristal) 100 mg.**1 kapsul, diminum 2 kali per hari.**Dikonsumsi setelah makan**Simpan botol dalam keadaan tertutup rapat, ditempat sejuk dan kering pada suhu dibawah 30C.**Vitamin & Suplemen**Dus, Botol @ 90 Kapsul**Sintesa Duta Sejahtera**BPOM: SI174307781"
270,Wellness Tribulus Stack 30 Kapsul,Rp160.900 - Rp364.000,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Membantu memelihara stamina**Herbal Tribulus Terrestris**1-2 kapsul perhari atau sesuai anjuran dokter**Berikan setelah makan**Herbal**Botol @ 30 Kapsul**Natural Nutrindo**BPOM: TI094340291
271,Zeman Sx 10 Kapsul,Rp102.400 - Rp127.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZEMAN SX 10 KAPSUL merupakan suplemen untuk memenuhi kebutuhan vitamin dan mineral dalam tubuh**Untuk memenuhi kebutuhan vitamin dan mineral dalam tubuh, membantu menjaga kesuburan pria dan berperan dalam pembentukan masa otot.**MBP complex yang terdiri dari : ZMA powder (Magnesium 83.52 mg, Zinc 5.58 mg, vitamin B6 1.935 mg), L-Carnitine L-Tartrate 146.80 mg (setara dengan L-Carnitine 100 mg), Nicotinamide 20 mg, Selenium methionine complex 7 mg (setara Selenium 70 mcg), vitamin B1 1.5 mg, vitamin B2 1.7 mg, Biotin 0.15 mg.**2-3 kapsul sekali sehari**Diminum sebelum tidur**Vitamin & Suplemen**Dus, 3 blister @ 10 kapsul lunak**Mega Lifesciences**BPOM: SI044315721"
272,Sensitif Compact,Rp33.900 - Rp64.200,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"SENSITIF STRIP merupakan alat tes uji kehamilan dalam bentuk compact. Sensitif compact ini dapat digunakan 7 hari setelah berhubungan dengan akurasi 99,9% akurat. Strip ini bekerja dengan cara mendeteksi tingkat kadar hormon hCG (human Chorionic Gonadotrophin) pada air seni Anda, dimana hormon hCG akan meningkat pada saat awal kehamilan.**Alat pendeteksi kehamilan melalui air seni.**Sesuai kebutuhan**Pengujian dapat dilakukan minimal 7 hari setelah berhubungan. Tahapnya dapat dilakukan dengan cara menampung urine pertama yang keluar di pagi hari, kemudian teteskan urin pada stick. Dalam waktu 1-3 menit hasil tes dapat terlihat. ( Dua garis : Positif, Satu garis : Negatif)**Alat test ini hanya dapat digunakan sekali pakai.**Alat Kesehatan & Medis Habis Pakai**Dus @ 1 Piece**Danpac Pharma**Kemenkes RI: AKD20101020699"
273,Andalan Strip Uji Kehamilan,Rp4.800 - Rp5.900,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Andalan Alat Uji Kehamilan merupakan strip uji kehamilan yang digunakan untuk mendeteksi kehamilan secara cepat dan akurat. Strip ini dapat memperoleh hasil dalam waktu 1 sampai 3 menit dengan tingkat akurasi 99%. Andalan Strip Uji Kehamilan bekerja dengan cara mendeteksi hCG (human Chorionic Gonadotropin), yaitu suatu hormon yang diproduksi oleh sel telur dimana sudah dibuahi dan menempel di dinding rahim, dimana hormon ini akan meningkat dua kali lipat ketika hamil di dalam urin.**Tes Strip untuk mengetahui kehamilan secara dini.**Sesuai kebutuhan**Pengujian dapat dilakukan minimal 7 hari setelah berhubungan. Tahapnya dapat dilakukan dengan cara menampung urine pertama yang keluar di pagi hari, kemudian strip dicelupkan ke dalamnya. Dalam waktu 1-3 menit hasil tes dapat terlihat. ( Dua garis : Positif, Satu garis : Negatif)**Alat test ini hanya dapat digunakan sekali pakai.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 strip**DKT International**Kemenkes RI: AKL20101815723"
274,Sensitif Strip,Rp21.900 - Rp26.600,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"SENSITIF STRIP merupakan alat tes uji kehamilan dalam bentuk strip. Sensitif strip ini dapat digunakan 7 hari setelah berhubungan dengan akurasi 99,9% akurat. Strip ini bekerja dengan cara mendeteksi tingkat kadar hormon hCG (human Chorionic Gonadotrophin) pada air seni Anda, dimana hormon hCG akan meningkat pada saat awal kehamilan.**Tes Strip untuk mengetahui kehamilan secara dini.**Sesuai kebutuhan**Pengujian dapat dilakukan minimal 7 hari setelah berhubungan. Tahapnya dapat dilakukan dengan cara menampung urine pertama yang keluar di pagi hari, kemudian strip dicelupkan ke dalamnya. Dalam waktu 1-3 menit hasil tes dapat terlihat. ( Dua garis : Positif, Satu garis : Negatif)**Alat test ini hanya dapat digunakan sekali pakai.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Strip**Danpac Pharma**Kemenkes RI: AKL20101717585"
275,Onemed Siklus Tes Kehamilan,Rp3.000 - Rp12.400,Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Alat Kesehatan & Medis Habis Pakai**Dus**None**Kemenkes RI: AKD20101910018
276,Testpack The Real Testpack,Rp9.000 - Rp10.900,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"TESTPACK THE REAL TESTPACK adalah alat uji kehamilan strip untuk mengetahui kehamilan secara dini**Alat tes kehamilan strip**Sesuai kebutuhan**Tampung sample urine dalam cawan bersih. Disarankan urine pagi hari, karena konsentrasi HCG pada urine paling tinggi. Buka kemasan aluminium foil, keluarkan strip dan celupkan ke dalam sample urine sampai batas garis biru selama 30 detik. Dalam waktu 1-3 menit hasil tes dapat terlihat (Dua garis : Positif, Satu garis : Negatif)**Simpan pada suhu 2-30 C, hanya untuk sekali pakai.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Strip**Laniros Dian Pharma**Kemenkes RI: AKL20101022234"
277,Onemed Ultraone Tes Kehamilan,Rp3.900,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Onemed Ultraone Tes Kehamilan merupakan alat tes uji kehamilan yang mempunyai sensitifitas 20mlU dan akurasi 99.9%. Onemed Ultraone sangat praktis dan cepat untuk mengetahui hasil kehamilan. Untuk mendapatkan hasil yang akurat sebaiknya digunakan setelah 7 hari berhubungan. Strip ini bekerja dengan cara mendeteksi tingkat kadar hormon hCG (human Chorionic Gonadotrophin) pada air seni, dimana hormon hCG akan meningkat pada saat awal kehamilan.**Tes Strip untuk mengetahui kehamilan secara dini.**Sesuai kebutuhan**Pengujian dapat dilakukan minimal 7 hari setelah berhubungan. Tahapnya dapat dilakukan dengan cara menampung urine pertama yang keluar di pagi hari, kemudian strip dicelupkan ke dalamnya. Dalam waktu 1-3 menit hasil tes dapat terlihat. ( Dua garis : Positif, Satu garis : Negatif)**Alat test ini hanya dapat digunakan sekali pakai.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Strip**OneMed**Kemenkes RI : AKD 20101800007"
278,Woman Choice Test Kehamilan Strip,Rp28.100,Deskripsi**Indikasi Umum**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"WOMAN CHOICE TEST KEHAMILAN STRIP adalah alat uji kehamilan yang sangat mudah digunakan dan mempunyai keunggulan teknologi dengan ketepatan seperti tes di laboratorium. WOMAN CHOICE TEST KEHAMILAN STRIP sangat praktis dan cepat untuk mengetahui hasil kehamilan. Untuk mendapatkan hasil yang akurat sebaiknya digunakan setelah 7 hari berhubungan. Strip ini bekerja dengan cara mendeteksi tingkat kadar hormon hCG (human Chorionic Gonadotrophin) pada air seni, dimana hormon hCG akan meningkat pada saat awal kehamilan.**Alat tes kehamilan.**Keluarkan alat tes dari pembungkus. Tampung urine dalam wadah urine yang anda dapatkan satu paket dengan Women Choice Strip dan celupkan strip kedalam urine. Jangan melebih batas maksimal (Garis dibawah tanda panah). Angkat strip setelah 10 detik. Letakkan pada bidang datar yang bersih dan kering. Baca hasil tes dalam waktu 40 detik. Untuk memastikan hasil negatif tunggu hingga 5 menit. Tidak dianjurkan membaca hasil tes jika telah lebih dari 30 menit.**Alat Kesehatan & Medis Habis Pakai**Pack @ 1 Piece**Laniros Dian Pharma**Kemenkes RI: AKL20101021943"
279,Fertitest Strip Uji Masa Subur,Rp13.500 - Rp34.500,Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Untuk menguji masa subur wanita**Sesuai kebutuhan**Masukkan ujung penyerap alat tes pada penampungan urine untuk midstream selama 5 detik, jangan melebihi tanda anak panah yang tertera pada alat tes. Hasil dapat dibaca dalam waktu 3 menit, jangan melihat hasil lebih dari 10 menit**Jika garis warna tidak muncul berarti tes tidak dilakukan sebagaimana mestinya. Ulangi dengan alat tes yang baru**Alat Kesehatan & Medis Habis Pakai**Pack Isi 1 Pcs**Novell Pharmaceutical Laboratories**Kemenkes RI: AKL20101917978"
280,Ovutest Strip,Rp22.300 - Rp25.800,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"OVUTEST STRIP merupakan alat uji masa subur pada wanita dengan mengukur kadar LH pada urine. Ovutest bekerja dengan cara bereaksi (berubah warna atau memunculkan tanda) satu hari sebelum masa subur, dimana kenaikan LH yang diproduksi oleh kelenjar pituitari sudah terjadi.**Alat ini digunakan untuk menguji masa kesuburan wanita**Sesuai kebutuhan**Tampung urin dalam wadah yang bersih dan kering. Keluarkan strip alat test dari kemasan. Pegang OVUTEST STRIP pada bagian yang berwarna hijau, celupkan strip pada bagian yang berwarna putih hingga batas tulisan ""MAX"" selama 3-5 detik. Angkat dan letakkan pada bidang datar. Tunggu 1-5 menit hingga hasil muncul.**Alat Kesehatan & Medis Habis Pakai**Sachet @ 1 lembar**Danpac Pharma**Kemenkes RI: AKL20101912835"
281,Pharmanet Pregnancy Midstream,Rp29.500 - Rp45.000,Golongan Produk**Kemasan**Manufaktur,Alat Kesehatan & Medis Habis Pakai**Dus**None
282,Pregcy Check Test Strip,Rp14.000 - Rp33.900,Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur,"Digunakan sebagai alat tes kehamilan.**Dapat dilakukan setiap saat sepanjang hari.**Tampung sample urine dalam wadah bersih. Celupkan strip penguji ke dalam sample urine sampai batas bawah biru selama 3 detik. Angkat, tunggu 3 menit dan lihat hasil test dengan cermat.**Jangan menyentuh area test pada strip. Hanya untuk pemakaian luar.**Alat Kesehatan & Medis Habis Pakai**Dus @ 1 Piece**Ind Diagnostic Inc"
