,name,price,deskripsi,isi_deksripsi
608,Lecozinc Drops 15 ml,Rp11.600 - Rp15.000,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Terapi tambahan untuk mengatasi diare pada anak-anak usia <5 tahun.**Tiap ml : Zinc Sulfat Monohidrat 10 mg**Anak usia 6 bulan-5 tahun: 2 mL setiap hari selama 10 hari berturut-turut. Bayi usia 2-6 bulan: 1 mL setiap hari selama 10 hari berturut-turut.**Sesudah makan**Obat Bebas Terbatas (Biru)**Botol @ 15 ml**Ifars**BPOM: DTL1709224636A1
609,Zincpro Drop 15 ml,Rp37.900 - Rp42.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZINCPRO DROP merupakan obat yang suplemen yang mengandung Zinc sulfat monohidrat. Suplemen ini digunakan sebagai terapi pelengkap diare pada anak-anak dan digunakan bersama garam rehidrasi oral (ORS). Zinc bekerja dengan meningkatkan absorpsi air dan elektrolit, meningkatkan regenerasi dari epitelium usus, meningkatkan kadar enzim brush border, serta meningkatkan respon imun. Oleh karena itu, pengeluaran patogen akan lebih baik.**Suplementasi zink dan digunakan bersama dengan cairan rehidrasi oral (oralit) untuk mengganti cairan tubuh dan mencegah dehidrasi pada anak.**Tiap ml drops mengandung : Zinc sulfat monohidrat 27.44 mg yang setara dengan Zinc elemental 10.00 mg**Dosis : Bayi 2-6 bulan : 1 mL (20 tetes) sehari selama 10 hari walaupun diare sudah berhenti. Hanya dapat selama 10 hari setelah tutup di buka. Anak-anak 6 bulan - 5 tahun : 2 mL (40 tetes) sehari selama 10 hari walaupun diare sudah berhenti. Hanya dapat selama 10 hari setelah tutup di buka.**Setelah makan untuk menghindari rasa tidak enak pada perut.**Tetap berikan ASI bagi bayi yang masih menyusui. Berikan asupan cairan yang cukup pada anak selama diare untuk mencegah dehidrasi.**Belum dilaporkan adanya kontraindikasi untuk penggunaan obat ini**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Urtikaria (kulit kemerahan, gatal), bengkak di wajah**Obat Bebas Terbatas (Biru)**Dus, Botol @ 15 mL**Combiphar**BPOM: DTL1104132436A1"
610,Diagro 20 mg/5 ml Syrup 60 ml,Rp28.400 - Rp31.300,Deskripsi**Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pembelian obat ini memerlukan edukasi terkait penggunaan atau pengonsumsian obat yang tepat dan aman yang akan dikenakan biaya.**Tiap 5 ml mengandung: Zinc 20 mg**Obat Keras (Merah)**Dus, Botol @ 60 ml**Mahakam Beta Farma**BPOM: DKL1513711537A1"
611,Fitrazinc 20 mg/5 ml Sirup 60 ml,Rp8.000,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pelengkap untuk pengobatan diare pada anak-anak dibawah 5 tahun, diberikan bersama larutan oralit.**Tiap 5 ml mengandung Zinc Sulfate 54,9 mg setara dengan Zinc 20 mg.**Bayi 2-6 bulan : 1/2 sendok takar (10mg) setiap hari selama 10 hari berturut-turut (meskipun diare sudah berhenti), anak-anak 6 bulan-5tahun : 1 sendok takar (20 mg) setiap hari selama 10 hari berturut-turut (meskipun diare sudah berhenti).**Sebelum makan (perut kosong)**Selama diare masih berlangsung, selain diberikan suplementasi Zinc, juga diberikan ORS, para ibu menyusui dianjurkan tetap menyusui atau meningkatkan frekuensi menyusui pada anak selama dan setelah diare.**Dosis tinggi Zinc untuk periode yang lama dapat menyebabkan penurunan konsentrasi lipoprotein plasma dan penurunan absorpsi tembaga.**Obat Bebas Terbatas (Biru)**Dus, Botol @ 60 ml**Imfarmind**BPOM: DTL1909611637A1"
612,Hi-Mg 100 6 Kaplet,Rp19.000 - Rp22.500,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Membantu memenuhi kebutuhan magnesium**Tiap kaplet mengandung: Magnesium (sebagai Magnesium Citrate Tribasic Hydrate 862 mg)**1-3 kali sehari 1 kaplet**Sebelum atau sesudah makan**Dikontraindikasikan pada pasien yang menunjukkan adanya hipersensitivitas terhadap komponen tersebut.**Vitamin & Suplemen**Dus 5 Strip @ 6 Kaplet**Imedco Djaja**BPOM: SD211560761
613,Holizinc 20 mg 10 Tablet,Rp3.200 - Rp4.200,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pelengkap untuk pengobatan diare pada anak-anak usia < 5 tahun. Mencegah atau mengobati dehidrasi dan untuk mencegah kekurangan nutrisi. Mengurangi lama dan tingkat keparahan dari dehidrasi.**Tiap tablet mengandung: zinc sulfate monohydrate 20 mg**- Anak usia 2 - 6 bulan : Satu kali sehari 10 mg ( setengah tablet ) diberikan setiap hari selama 10 hari berturut-turut (bahkan ketika diare telah berhenti). - Anak usia 6 bulan - 5 tahun : Satu kali sehari 1 tablet diberikan setiap hari selama 10 hari berturut-turut**penggunaan Holizinc bersama dengan oralit. sebelum atau sesudah makan**Obat Bebas Terbatas (Biru)**Dus, 10 Strip @ 10 Tablet**Holi Pharma**BPOM: DTL1917113781A1"
614,Holizinc Sirup 60 ml,Rp9.000 - Rp18.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Holizinc merupakan obat dengan sediaan sirup yang mengandung zinc sulfate monohydrate 20 mg. Obat ini digunakan sebagai terapi pelengkap diare pada anak yang diberikan bersama dengan ORS ( Oral Rehydration Salt)**Terapi pelengkap diare pada anak yang diberikan bersama dengan ORS ( Oral Rehydration Salt)**Tiap 5 ml mengandung: 54.9 mg zinc sulfate monohydrate 20 mg**Bayi usia 2-6 bulan: 0.5 sendok takar (2.5 ml) sehari, selama 10 hari berturut-turut walaupun diare sudah berhenti. Anak usia 6 bulan - 5 tahun: 1 sendok takar (5 ml) sehari, selama 10 hari berturut-turut walaupun diare sudah berhenti.**1 jam sebelum makan atau 2 jam sesudah makan, dapat diberikan bersama makanan untuk mengurangi ketidak-nyamanan pencernaan.**Hanya dapat dipakai 28 hari setelah tutup dibuka**Hipersensitif**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis.**Obat Bebas Terbatas (Biru)**Dus, Botol @ 60 ml**Holi Pharma**BPOM: DTL1717111737A1"
615,Lecozinc 10 Tablet,Rp3.000 - Rp12.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"LECOZINC merupakan suplemen yang mengandung Zinc. Zinc diberikan sesegera mungkin bersamaan dengan Oral Rehydration Salts (ORS). Untuk mengurangi lama dan tingkat keparahan dari dehidrasi setelah diare berhenti, berikan Zinc secara kontinyu untuk menggantikan kandungan Zinc yang hilang. Pemberian Zinc dapat mengurangi risiko anak terkena diare kembali dalam waktu 2-3 bulan ke depan. Zinc bekerja dengan meningkatkan absorpsi air dan elektrolit, meningkatkan regenerasi dari epitelium usus, meningkatkan kadar enzim brush border, serta meningkatkan respon imun. Oleh karena itu, pengeluaran patogen akan lebih baik.**Pelengkap untuk pengobatan diare pada anak-anak di bawah 5 tahun dan diberikan bersama dengan Garam Rehidrasi Oral (ORS) atau larutan oralit.**Tiap tablet dispersibel mengandung Zinc Sulfate Monohydrate 54.9 mg setara Zinc 20 mg**Bayi 2-6 bulan : 1/2 tablet dispersibel (Zinc 10 mg) diberikan setiap hari selama 10 hari berturut-turut (walaupun diare sudah berhenti). Anak-anak 6 bulan - 5 tahun : 1 tablet dispersibel (Zinc 20 mg) sehari selama 10 hari berturut-turut (walaupun diare sudah berhenti).**Dilarutkan pada 1 sendok air minum.**Tetap berikan ASI bagi bayi yang masih menyusui. Berikan asupan cairan yang cukup pada anak selama diare untuk mencegah dehidrasi.**Belum dilaporkan adanya kontraindikasi untuk penggunaan obat ini**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: - Mual, rasa pahit, muntah, dan iritasi pada mulut. - Pemakaian Zinc (pada orang dewasa) lebih besar dari 150 mg sehari dalam pemakaian jangka lama dapat menimbulkan ketoksikan - Penggunaan Zinc dosis tinggi pada jangka waktu lama dapat menyebabkan penurunan konsentrasi lipoprotein plasma serta penuruan absorpsi tembaga yang dapat menimbulkan anemia, neutropenia, serta akibat lainnya.**Obat Bebas Terbatas (Biru)**Dus, 10 amplop @ 1 strip @ 10 tablet**Ifars**BPOM: DTL1809224881A1"
616,Lecozinc Sirup 60 ml,Rp7.300 - Rp17.300,Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Per 5 ml : Zinc Sulfate Monohydrate 10 mg**Obat Bebas Terbatas (Biru)**Dus, 1 Botol @ 60 ml**Ifars**BPOM: DTL1609224137A1"
617,Multiviral 60 Tablet,Rp16.700 - Rp33.800,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,-**-**-**-**-**-**-**Vitamin & Suplemen**-**Artois Pharmaceutical**BPOM: SD161549561
618,Nature's Plus SC Formula 60 Kapsul,Rp508.300 - Rp583.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur,"-**Suplementasi chromium dan asam amino**Chromium Polynicotinate 200 mcg, Rehmania glutinosa root, L-Glutamine, L-Alanine, di-calcium phosphate, microcrystalline cellulose, silica, vegetable cellulose (USP) and purified water**Dewasa 1 softgel 1x sehari setelah makan Atau sesuai anjuran ahli.**15 menit sebelum makan**Simpan ditempat sejuk dan kering. Jauhkan dari jangkauan anak-anak. Suplemen makanan yang mengandung Chromium tidak dianjurkan digunakan secara rutin.**-**-**Produk Konsumen**Botol @ 60 Kapsul**Radiant Sentral Nutrindo"
619,Nutriwell Magnesium 30 Kapsul,Rp168.000,Indikasi Umum**Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,Membantu memenuhi kebutuhan magnesium.**Magnesium Amino Acid Chelate 400 mg**Vitamin & Suplemen**Botol plastik @ 30 Kapsul**Vita Shopindo**BPOM: SI194310851
620,Pedizinc Sirup 60 ml,Rp34.900 - Rp42.300,Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Tiap sendok takar (5 ml) mengandung Zinc sulfate monohydrate 20 mg**Obat Bebas Terbatas (Biru)**Dus, botol @ 60 ml**Dexa Medica**BPOM: DTL1705057137A1"
621,RZ-20 Sirup 60 ml,Rp42.600 - Rp43.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"RZ-20 SIRUP mengandung Zink Sulfate, merupakan pelengkap pada pengobatan diare pada anak-anak, digunakan bersama oralit.**Pelengkap untuk pengobatan diare pada anak-anak dibawah 5 tahun, diberikan bersama larutan oralit.**Tiap 5 ml mengandung Zinc Sulfate setara dengan Zinc 20 mg.**Bayi 2-6 bulan : 1/2 Sendok takar (2,5 ml) diberikan setiap hari selama 10 hari berturut-turut (bahkan ketika diare telah berhenti). Anak 6 bulan-5 tahun : 1 Sendok takar (10 ml) diberikan setiap hari selama 10 hari berturut-turut (bahkan ketika diare telah berhenti). Jika terjadi muntah dalam waktu setengah jam setelah pemberian obat, berikan lagi obat yang masih baru.**Sesudah makan**Selama diare masih berlangsung, selain diberikan suplementasi Zinc, juga diberikan oralit, para ibu menyusui dianjurkan tetap menyusui atau meningkatkan frekuensi menyusui pada anak selama dan setelah diare.**Dosis tinggi Zinc untuk periode lama dapat menyebabkan penurunan konsentrasi lipoprotein plasma dan absorpsi tembaga.**Obat Bebas Terbatas (Biru)**Dus, Botol @ 60 ml**Pyridam Farma**BPOM: DTL1621022337A1"
622,Trozinc Syrup 60 ml,Rp38.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"TROZINC SYRUP merupakan obat yang digunakan sebagai pelengkap Cairan Rehidrasi Oral (CRO) pada bayi dan anak akibat tubuh kekurangan cairan (dehidrasi) karena diare.**Rehidrasi komplementer untuk pengganti cairan tubuh, mencegah dehidrasi pada anak, dapat bersamaan dengan larutan rehidrasi oral**Tiap 5 ml mengandung Zinc sulfate 54,89 mg setara dengan Zinc Elemental 20 mg.**Anak 6 bulan-5 tahun : 1 tablet/hari, Bayi 2-6 bulan : 0.5 tablet/hari, Semua dosis diberikan selama 10 hari berturut-turut walaupun diare sudah berhenti.**Semua dosis diberikan selama 10 hari berturut-turut meskipun diare sudah berhenti**Cairan rehidrasi oral harus tetap diberikan disamping suplementasi Zn.**Hipersensitivitas**Muntah. Dosis Zn berlebihan (>150 mg/hari) untuk jangka waktu lama dapat menyebabkan toksisitas pada orang dewasa.**Obat Bebas Terbatas (Biru)**Botol @ 60 ml**Tropica Mas Pharmaceutical**BPOM: DTL1926013037A1"
623,Viopor Kaplet,Rp5.600 - Rp10.400,Deskripsi**Komposisi**Golongan Produk**Manufaktur**No. Registrasi,"VIOPOR TABLET merupakan obat dengan kandungan Glucosamine HCI, Chondroitin Sulfate, Vit.C Mangan, Mg, Selenium, Zn dalam bentuk kaplet salut selaput. Obat ini digunakan untuk memelihara kesehatan fungsi persendian, bermanfaat pada penderita osteoartritis dan membantu pembentukan kolagen.**Per-kaplet salut : glucosamine HCI 500 mg, Chondroitin Sulfate 400 mg, vit.C 30 mg, Manganese 0.5 mg, mg 10 mg, Selenium 10 mcg, Zn 5 mg**Vitamin & Suplemen**Otto Pharmaceutical Industries**BPOM: SD181553491"
624,Wellness Bee Complete 30 SoftGel,Rp292.500 - Rp455.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Wellness Bee Complete 30 SoftGel merupakan kombinasi antara Bee Pollen, Propolis, Royal Jelly dan Madu yang mengandung vitamin, mineral, asam amino, enzim bioflavonoid, essential fatty acid, dll sehingga dianggap sebagai makanan kesehatan yang paling sempurna dan sangat efektif untuk meningkatkan stamina dan imunitas tubuh.**Mengatasi kelelahan dan kelemahan tubuh Melancarkan aliran darah ke seluruh tubuh Mencukupi kekurangan gizi Membantu memperbaiki jaringan dan fungsi tubuh yang mulai / sudah rusak, berperan sebagai anti aging, membantu penyembuhan penyakit kulit, pencernaan, batuk & flu, tenggorokan, PMS, alergi, dll Memperbaiki metabolisme tubuh Berperan sebagai antibiotik, antivirus & anti radang**ZINC 25 mg, CHROMIUM 25 mcg**1 x sehari, 1 kapsul**Sesudah makan**Herbal**Botol @ 30 kapsul**Natural Nutrindo**BPOM: TI104342001"
625,Zidiar Sirup 60 ml,Rp20.400 - Rp29.500,Komposisi**Golongan Produk**Manufaktur**No. Registrasi,Zinc Sulfate**Obat Bebas Terbatas (Biru)**Tempo Scan Pacific**BPOM: DTL0922720637A1
626,Zinc Picolinate And Gluconate Pharmacore Nutraceuticals 60 Kapsul,Rp204.800 - Rp323.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZINC PICOLINATE AND GLUCONATE PHARMACORE merupakan suplemen makanan yang mengandung Zinc Picolinat dan Zinc Gluconate. Zinc adalah mineral yang berperan penting dalam pertumbuhan, perkembangan, serta untuk menjaga kesehatan jaringan tubuh. Suplemen ini digunakan untuk membantu memelihara imunitas tubuh.**Membantu memelihara imunitas tubuh.**Zink picolinate 50 mg, Zn gluconate 50 mg, copper gluconate 8 mg**1-2 kapsul/hari**Berikan sesudah makan**hentikan penggunaan obat ini jika muncul efek yang tidak diinginkan**Hipersensitivitas terhadap salah satu komponen yang terkandung dalam Zinc Pharmacore Kapsul**reaksi alergi, dan reaksi hipersensitivitas**Vitamin & Suplemen**Botol, Kapsul 60 X 1**Pharmacore**BPOM: SD041316131"
627,Zinc Picolinate and Gluconate Pharmacore Nutraceuticals 30 Kapsul,Rp150.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZINC PICOLINATE AND GLUCONATE PHARMACORE merupakan suplemen makanan yang mengandung Zinc Picolinat dan Zinc Gluconate. Zinc adalah mineral yang berperan penting dalam pertumbuhan, perkembangan, serta untuk menjaga kesehatan jaringan tubuh. Suplemen ini digunakan untuk membantu memelihara imunitas tubuh.**Membantu memelihara imunitas tubuh.**Zink picolinate 50 mg, Zink gluconate 50 mg, copper gluconate 8 mg**Sebagai suplemen makanan. Minum 1 kapsul per hari.**Berikan sesudah makan**segera hentikan penggunaan obat ini apabila timbul reaksi alergi. Simpan pada suhu dibawah 30 C dan terlindung dari cahaya. Jauhkan dari jangkauan anak-anak.**Hipersensitivitas terhadap salah satu komponen yang terkandung dalam Zinc Pharmacore Kapsul**Vitamin & Suplemen**Botol @ 30 Kapsul Lunak**Pharmacore**BPOM: SD041316131"
628,Zinkid 20 mg 10 Tablet,Rp33.300 - Rp41.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ZINKID 20 MG 10 TABLET di gunakan untuk mengatasi pengobatan diare pada anak-anak usia < 5 tahun, mencegah dehidrasi dan mencegah kekurangan nutrisi.**Pelengkap untuk pengobatan diare pada anak-anak usia < 5 tahun. Mencegah atau mengobati dehidrasi dan untuk mencegah kekurangan nutrisi. Mengurangi lama dan tingkat keparahan dari dehidrasi.**zinc sulfat 64,9 mg stara dengan zinc 20 mg**- Anak usia 2 - 6 bulan : Satu kali sehari 10 mg ( setengah tablet ) diberikan setiap hari selama 10 hari berturut-turut (bahkan ketika diare telah berhenti). - Anak usia 6 bulan - 5 tahun : Satu kali sehari 1 tablet diberikan setiap hari selama 10 hari berturut-turut**penggunaan Zinkid bersama dengan oralit. sebelum atau sesudah makan**Simpan di tempat kering dan sejuk**belum di temukan**penurunan konsentrasi lipoprotein plasma dan absorpsi tembaga.**Obat Bebas Terbatas (Biru)**Dus, 10 Strip @ 10 Tablet Dispersibel**Indofarma Global Medika**BPOM: DTL0720934681A1"
629,Zircum Kid 10 Tablet,Rp19.200 - Rp21.200,Indikasi Umum**Komposisi**Aturan Pakai**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplemen selama diare, diberikan bersama dengan cairan rehidrasi oral, pada anak.**Zinc Sulfate**Sesudah makan**Toksisitas zinc, penurunan kadar lipoprotein plasma & absorpsi Cuprum/tembaga (pada penggunaan dosis tinggi & jangka lama); mual, rasa pahit pada lidah, muntah, & iritasi pada mulut.**Obat Bebas Terbatas (Biru)**Dsu, 3 strip @ q0 tablet**Meprofarm**BPOM: DTL1815626781A1"
630,Astria 4 mg 4 Kapsul,Rp34.700 - Rp35.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ASTRIA merupakan suplemen makanan yang mengandung Astaxanthin yang dapat membantu memelihara kesehatan tubuh.**Membantu untuk memelihara kesehatan**Astaxanthin 4 mg**1 kali sehari 1 kapsul**Diminum bersamaan dengan makanan (disarankan di pagi hari)**Simpan pada suhu di bawah 30 C, terlindung dari cahaya.**Hipersensitif terhadap kandungan Astaxanthin atau terhadap jenis karotenoid lain yang serupa, seperti Canthaxanthin.**Jika dikonsumsi sesuai aturan pakai, umumnya tidak menimbulkan efek samping. Namun, jika digunakan hingga dosis 48 mg per hari, dapat menyebabkan warna feses berubah kemerahan.**Vitamin & Suplemen**Strip @ 4 Kapsul Lunak**Pertiwi Agung (Landson)**BPOM: SD101340641"
631,Imboost Force 10 Kaplet,Rp76.900 - Rp96.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"IMBOOST FORCE TABLET merupakan produk suplemen kesehatan yang mengandung Echinacea purpurea herb dry extract, Black elderberry fruit dry extract, Zn Picolinate dalam bentuk kaplet salut selaput. Suplemen ini digunakan untuk membantu memelihara daya tahan tubuh.**Membantu memelihara daya tahan tubuh.**Echinacea Purpurea extract 250 mg, Black Elderberry extract 400 mg, Zn Picolinate 10 mg**Dewasa : 1 kaplet, 3 kali per hari.**Dikonsumsi sesudah makan**Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil dan menyusui. Konsultasikan dengan dokter jika digunakan bersama obat lain.**Tidak boleh digunakan oleh penderita sclerosis multiple, penyakit kolagen, leucosis, tuberculosis, AIDS dan penyakit autoimun.**Walau sangat jarang terjadi, pada dosis tinggi menyebabkan gangguan perut ringan atau reaksi alergi.**Vitamin & Suplemen**Dus, 3 Strip @ 10 kaplet salut selaput**Soho Industri Pharmasi**BPOM: SD021503871"
632,Astria 4 mg 12 Kapsul,Rp90.900 - Rp96.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"ASTRIA merupakan suplemen makanan yang mengandung Astaxanthin yang dapat membantu memelihara kesehatan tubuh.**Membantu untuk memelihara kesehatan**Astaxanthin 4 mg**1 kapsul lunak, diminum per hari**Diminum bersamaan dengan makanan (disarankan di pagi hari)**Simpan pada suhu di bawah 30 C, terlindung dari cahaya.**Vitamin & Suplemen**Dus, 2 strip @ 6 kapsul lunak**Pertiwi Agung (Landson)**BPOM: SD101340641"
633,Imboost Force Ultimate 10 Kaplet,Rp97.000 - Rp121.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"IMBOOST FORCE ULTIMATE merupakan suplemen dengan kandungan Echinacea purpurea herb dry extract, Blackelderberry fruit dry extract, Zn picolinate dilengkapi dengan Pureway-C (vitamin C generasi terbaru) dan Vitamin D3 dalam bentuk kaplet salut selaput. Suplemen ini digunakan untuk membantu memelihara daya tahan tubuh**Membantu memelihara daya tahan tubuh**Echinacea purpurea dry herb extract 500 mg, black elderberry dry fruit extract 400 mg, Zn picolinate 10 mg, citrus bioflavonoids extract 25% 100 mg, vitamin C lipid metabolite (pureway C) 300 mg, vitamin D3 400 IU**Dewasa: 1 kali sehari, 1 kaplet**Dikonsumsi sesudah makan**Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil dan menyusui. Konsultasikan dengan dokter jika digunakan bersama obat lain.**Tidak boleh digunakan oleh penderita sclerosis multiple, penyakit kolagen, leucosis, tuberculosis, AIDS dan penyakit autoimun.**Pemakaian obat umumnya memiliki efek samping tertentu dan sesuai dengan masing-masing individu. Jika terjadi efek samping yang berlebih dan berbahaya, harap konsultasikan kepada tenaga medis. Efek samping yang mungkin terjadi dalam penggunaan obat adalah: Walau sangat jarang terjadi, pada dosis tinggi menyebabkan gangguan perut ringan atau reaksi alergi.**Vitamin & Suplemen**Dus, 3 Strip @ 10 kaplet salut selaput**Soho Industri Pharmasi**BPOM : SD211530711"
634,Imboost 10 Tablet,Rp41.000 - Rp48.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"IMBOOST TABLET merupakan suplemen dengan kandungan Echinacea purpurea herb dry extract dan Zn Piccolinate dalam bentuk tablet salut selaput. Suplemen ini digunakan untuk membantu memelihara daya tahan tubuh.**Membantu memelihara daya tahan tubuh.**Echinacea 250 mg, Zinc Picolinate 10 mg**Dewasa : 3 kali sehari 1 tablet**Sesudah makan**Hentikan pemakaian jika terjadi reaksi alergi. Tidak dianjurkan digunakan lebih dari 8 minggu. Hindari penggunaan pada wanita hamil dan menyusui. Konsultasikan dengan dokter jika digunakan bersama obat lain.**Tidak boleh digunakan oleh penderita sklerosis multipel, penyakit leukemia, tuberkulosis, AIDS, dan penyakit autoimun.**Walau sangat jarang terjadi, pada dosis tinggi menyebabkan gangguan perut ringan atau reaksi alergi.**Vitamin & Suplemen**Dus, 5 Amplop @ 1 Strip @10 tablet salut selaput**Soho Industri Pharmasi**BPOM: SD071531991"
635,Imunos Plus 4 Kaplet,Rp40.500 - Rp62.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"IMUNOS PLUS 4 KAPLET merupakan suplemen yang digunakan untuk membantu memelihara daya tahan tubuh.**Membantu memelihara daya tahan tubuh.**Echinacea purpurea extract (fresh pressed juice) 500 mg, Beta 1,3/1,6 glucan (setara dengan 250 mg Wellmune WGP) 175 mg, Zn picolinate 10 mg, Selenium 15 mcg, Natrium askorbat setara dengan asam askorbat 50 mg**1 x sehari 1 kaplet**Berikan sesudah makan**Vitamin & Suplemen**Dus, 5 Strip @ 4 Tablet**Lapi Laboratories**BPOM: SD121542741"
636,Lycoxy 6 Kaplet,Rp27.500 - Rp44.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"LYCOXY adalah suplemen makanan yang terdiri dari kombinasi bahan-bahan antioksidan dan mineral yang membantu reaksi metabolisme dalam tubuh. Kombinasi lutein dan dan lycopene dengan vitamin C, seng, Beta-karoten dan vitamin E bersifat sebagai antioksidan yang dapat melindungi tubuh dari kerusakan akibat radikal bebas. Beta-karoten adalah bahan alami dari tumbuhan dimana dalam tubuh kita akan diubah menjadi vitamin A. Kombinasi dengan lycopene berguna untuk melindungi kulit dari efek kerusakan dari akibat radiasi sinar UV. Selenium yeast adalah mineral yang dapat membantu melindungi tubuh. Suplemen ini dikonsumsi 1 kali per hari, sebelum makan.**Suplemen untuk memelihara daya tahan tubuh.**Lutein 3 mg, Lycopene 8 mg, Vitamin E 50 mg, Vitamin C 250 mg, Zn 20 mg, Beta-Carotene 10.000 IU, Selenium yeast 30 mcg**Dewasa: 1 Kaplet per hari**Dikonsumsi sebelum makan atau 2 jam sesudah makan.**Kandungan vitamin E dalam LYCOXY dapat memperpanjang waktu pembekuan darah, sebaiknya hindari penggunaan bersamaan dengan antikoagulan. LYCOXY tidak efektif bila dikonsumsi bersamaan dengan antasida, steroid, kontrasepsi oral (estrogen) dan makanan.**Tidak terdapat data Kontraindikasi mengenai LYCOXY**Tidak ada efek samping apabila digunakan dalam batas takaran yang dianjurkan.**Vitamin & Suplemen**Dus, 5 Strip @ 6 Kaplet**Dexa Medica**BPOM: SD021504731"
